Time,Smile,AU04,AU02,AU15,Trackerfail,AU18,AU09,negAU12,AU10,Expressive,Unilateral_LAU12,Unilateral_RAU12,AU14,Unilateral_LAU14,Unilateral_RAU14,AU05,AU17,AU26,Forward,Backward
3.4,0,0,0,0,20,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
5.3,0,0,0,0,40,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
7.8,0,0,0,0,20,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
8.6,0,0,0,0,40,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
8.7,1,0,0,0,40,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
12,1,0,0,0,40,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
13.4,1,0,0,0,20,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
15,1,0,0,0,40,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
16,1,0,0,0,20,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
16.6,1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
19.2,1,0,0,0,20,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
19.5,1,0,0,0,40,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
19.8,1,0,0,0,60,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
20.1,1,0,0,0,80,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
20.6,1,0,0,0,100,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
20.8,1,0,0,0,80,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
24,1,0,0,0,100,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
26.3,1,0,0,0,80,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
31.8,1,0,0,0,100,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
32.7,1,0,0,0,80,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
35.4,1,0,0,0,100,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
35.9,1,0,0,0,80,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
36.4,1,0,0,0,60,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
45.3,1,0,0,0,40,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
50.8,1,0,0,0,60,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
56.7,1,0,0,0,40,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
57.5,1,0,0,0,20,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
58,1,0,0,0,40,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
58.3,1,0,0,0,60,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
58.7,1,0,0,0,60,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
59.3,1,0,0,0,40,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
60,1,0,0,0,60,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
62.5,1,0,0,0,80,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
63.6,1,0,0,0,80,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,0,0,0,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
6.7,0,0,0,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
7.5,0,0,25,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
8.6,0,0,0,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
15,0,0,25,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
15.2,0,0,0,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
15.4,0,0,25,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
16.5,0,0,0,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
22.5,0,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
23.1,0,0,25,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
24.2,0,0,0,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
27.8,0,0,0,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
28.8,0,0,0,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
28.9,0,0,0,0,60,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,60,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29.1,0,0,0,0,60,0,0,0,0,100,0,33.333,0,0,0,0,0,0,0,0
29.2,1,0,0,0,60,0,0,0,0,100,0,33.333,0,0,0,0,0,0,0,0
29.7,1,0,0,0,80,0,0,0,0,100,0,33.333,0,0,0,0,0,0,0,0
32.4,1,0,0,0,80,0,0,0,0,66.667,0,33.333,25,0,0,0,0,0,0,0
35.4,0,0,0,0,80,0,0,0,0,66.667,0,33.333,25,0,0,0,0,0,0,0
35.5,0,0,0,0,80,0,0,0,0,66.667,0,33.333,0,0,0,0,0,0,0,0
35.6,0,0,0,0,80,0,0,0,0,66.667,0,33.333,0,0,0,0,0,0,0,0
36,0,0,0,0,100,0,0,0,0,66.667,0,33.333,0,0,0,0,0,0,0,0
36.5,0,0,0,0,80,0,0,0,0,33.333,0,33.333,0,0,0,0,0,0,0,0
37.8,0,0,0,0,60,0,0,0,0,33.333,0,33.333,0,0,0,0,0,0,0,0
42.7,0,0,25,0,60,0,0,0,0,33.333,0,33.333,0,0,0,0,0,0,0,0
43.5,0,0,25,0,40,0,0,0,0,33.333,0,33.333,0,0,0,0,0,0,0,0
44.5,0,0,0,0,40,0,0,0,0,33.333,0,33.333,0,0,0,0,0,0,0,0
45,0,0,0,0,60,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,80,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
47.1,0,0,0,0,60,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
47.3,0,0,0,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
50.7,0,0,25,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
51.8,0,0,0,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
52.3,0,0,0,0,60,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,25,0
0.7,1,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,25,0
0.8,1,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,25,0
1,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,25,0,25,0
1.3,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,25,0,50,0
1.5,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,25,0,75,0
1.6,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,50,0
2.4,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
2.6,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
3.6,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
3.7,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
7.2,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
7.5,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
8,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
8.1,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50
8.5,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
8.9,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,25,0,0,25
9.2,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,25,0,0,0
9.7,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,25,0,0,0
10,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,50,0,0,0
10.7,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,50,0,0,0
11,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,25,0,0,0
12.2,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
18.3,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
18.6,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
19.6,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,25,25
19.7,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
20.2,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
20.7,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
23,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
24.1,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
28.2,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
28.3,1,0,25,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
28.7,1,0,25,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
28.8,1,0,50,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
29.5,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
29.7,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
29.8,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
30.1,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
30.8,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
31.2,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
42.1,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
43.2,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
44.3,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
48.3,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
49.3,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,25,25
49.4,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
50.4,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
51,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
51.1,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
54.1,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
55,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,25,25
56.1,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
56.2,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
56.5,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,25,0
57.3,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
57.5,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
58.4,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
58.6,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
58.7,0,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
59.7,0,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
61.2,0,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
61.6,0,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
61.7,0,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4,1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
11.8,1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
14.4,1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
17.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1,1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
24.4,1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
25.4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
31.7,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,33.333
33.2,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,33.333
34.6,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
36.5,1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
37.3,1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
44.9,1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,33.333
46.2,1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
47.2,1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
47.5,1,0,0,0,12.5,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
48.3,1,0,0,0,12.5,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
49,1,0,0,0,12.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
60.1,1,0,0,0,12.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
60.3,1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
60.4,0,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
0,0,0,20,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,16.667,0,0
0.6,1,0,40,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,25
0.8,1,0,40,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,25
1.1,1,0,20,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,25
1.2,1,0,20,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,25
1.3,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,50
1.4,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,25
1.8,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
2.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
3.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
3.9,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
5.3,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
5.7,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
6.1,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
6.7,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
7.9,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
8.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
8.6,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
9.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
10.7,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
11.8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
12.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
13.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
14.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
14.3,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
15.7,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,16.667,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
16.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
16.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
17.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
17.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
17.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
17.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
18.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
19.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
20.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
20.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
21.2,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
21.5,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,25,0,0,0
22,0,0,0,0,0,16.667,0,0,0,66.667,0,0,0,0,0,0,50,0,0,0
22.1,0,0,0,0,0,0,0,0,0,66.667,0,0,25,0,0,0,50,0,0,0
22.3,0,0,0,0,0,0,0,0,0,100,0,0,25,0,0,0,50,0,0,0
23.2,0,0,0,0,0,0,0,0,0,100,0,0,25,0,0,0,25,0,0,0
23.6,0,0,0,0,0,0,0,0,0,66.667,0,0,25,0,0,0,25,0,0,0
23.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
24.5,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
24.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
28,0,0,0,0,0,0,0,0,0,66.667,0,0,25,0,0,0,0,16.667,0,0
28.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
29.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
30.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
30.8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
30.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
31.1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
31.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
32.3,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
36.8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,25,16.667,0,0
37.2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,50,16.667,0,0
37.7,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,50,0,0,0
38,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,75,0,0,0
38.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,50,0,0,0
39,0,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,50,0,0,0
39.7,0,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,25,0,0,0
40,0,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
40.1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
40.6,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
41,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
41.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
41.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
41.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
42.2,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
42.3,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
42.5,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
42.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,66.667,0,0,25,0,0,0,0,0,0,0
45.5,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
48.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
48.4,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
48.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
49,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
49.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
50.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
50.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
51.7,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
53.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
55,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,33.333,0,0
57.3,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,33.333,0,0
57.4,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,33.333,0,0
57.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,33.333,0,0
58,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,33.333,0,0
59,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
59.5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,16.667,0,0
59.7,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
60.4,0,0,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
60.5,0,0,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
60.7,0,0,40,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
61.1,0,0,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
61.2,0,0,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
61.6,0,0,20,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0,20,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0,0,40,0,33.333,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
1,0,0,60,0,33.333,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
1.2,0,0,60,0,33.333,0,0,0,0,33.333,0,0,0,0,0,25,0,0,0,0
1.6,0,0,80,0,33.333,0,0,0,0,33.333,0,0,0,0,0,25,0,0,0,0
1.7,0,0,80,0,0,0,0,0,0,33.333,0,0,0,0,0,25,0,0,0,0
1.8,0,0,100,0,0,0,0,0,0,33.333,0,0,0,0,0,25,0,0,0,0
2,0,0,100,0,0,0,0,0,0,66.667,0,0,0,0,0,75,0,0,0,0
2.2,0,0,100,0,0,0,0,0,0,66.667,0,0,0,0,0,100,0,0,0,0
3.1,0,0,100,0,0,0,0,0,0,66.667,0,0,0,0,0,75,0,0,0,0
4.2,0,0,100,0,0,0,0,0,0,66.667,0,0,0,0,0,50,0,0,0,0
5.6,0,0,100,0,0,0,0,0,0,66.667,0,0,0,0,0,25,0,0,0,0
5.8,0,0,80,0,0,0,0,0,0,66.667,0,0,0,0,0,25,0,0,0,0
6,0,0,60,0,0,0,0,0,0,66.667,0,0,0,0,0,25,0,0,0,0
6.1,0,0,60,0,33.333,0,0,0,0,66.667,0,0,0,0,0,25,0,0,0,0
6.4,0,0,60,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
6.5,0,0,40,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
6.6,0,0,20,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
7.6,0,0,0,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,25
8.1,0,0,0,0,33.333,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,25
8.3,0,0,0,0,33.333,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
8.4,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
8.6,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
9.5,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
9.7,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,0,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.3,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
